service_id,date,exception_type
"1726_209309","20160725","1"
"1726_209309","20160726","1"
"1726_209309","20160727","1"
"1726_209309","20160728","1"
"1726_209309","20160729","1"
"1726_209309","20160901","1"
"1726_209309","20160902","1"
"1726_209309","20160903","1"
"1726_209309","20160905","1"
"1726_209309","20160906","1"
"1726_209309","20160907","1"
"1726_209309","20160908","1"
"1726_209309","20160909","1"
"1726_209309","20160910","1"
"1726_209309","20160912","1"
"1726_209309","20160913","1"
"1726_209309","20160914","1"
"1726_209309","20160917","1"
"1726_209309","20160924","1"
"1726_209309","20161001","1"
"1726_209309","20161008","1"
"1726_209309","20161015","1"
"1726_209309","20161022","1"
"1726_209309","20161029","1"
"1726_209309","20161105","1"
"1726_209309","20161112","1"
"1726_209309","20161119","1"
"1726_209309","20161126","1"
"1726_209309","20161203","1"
"1726_209309","20161210","1"
"1726_209309","20161217","1"
"1726_209309","20161224","1"
"1726_209309","20161227","1"
"1726_209309","20161228","1"
"1726_209309","20161229","1"
"1726_209309","20161230","1"
"1726_209309","20161231","1"
"1726_209310","20160613","1"
"1726_209310","20160614","1"
"1726_209310","20160615","1"
"1726_209310","20160616","1"
"1726_209310","20160617","1"
"1726_209310","20160620","1"
"1726_209310","20160621","1"
"1726_209310","20160622","1"
"1726_209310","20160623","1"
"1726_209310","20160624","1"
"1726_209310","20160627","1"
"1726_209310","20160628","1"
"1726_209310","20160629","1"
"1726_209310","20160630","1"
"1726_209310","20160701","1"
"1726_209310","20160704","1"
"1726_209310","20160705","1"
"1726_209310","20160706","1"
"1726_209310","20160707","1"
"1726_209310","20160708","1"
"1726_209310","20160711","1"
"1726_209310","20160712","1"
"1726_209310","20160713","1"
"1726_209310","20160714","1"
"1726_209310","20160715","1"
"1726_209310","20160718","1"
"1726_209310","20160719","1"
"1726_209310","20160720","1"
"1726_209310","20160721","1"
"1726_209310","20160722","1"
"1726_209310","20160725","1"
"1726_209310","20160726","1"
"1726_209310","20160727","1"
"1726_209310","20160728","1"
"1726_209310","20160729","1"
"1726_209310","20160901","1"
"1726_209310","20160902","1"
"1726_209310","20160905","1"
"1726_209310","20160906","1"
"1726_209310","20160907","1"
"1726_209310","20160908","1"
"1726_209310","20160909","1"
"1726_209310","20160912","1"
"1726_209310","20160913","1"
"1726_209310","20160914","1"
"1726_209310","20161227","1"
"1726_209310","20161228","1"
"1726_209310","20161229","1"
"1726_209310","20161230","1"
"1726_209311","20160407","1"
"1726_209311","20160408","1"
"1726_209311","20160411","1"
"1726_209311","20160412","1"
"1726_209311","20160413","1"
"1726_209311","20160414","1"
"1726_209311","20160415","1"
"1726_209311","20160418","1"
"1726_209311","20160419","1"
"1726_209311","20160420","1"
"1726_209311","20160421","1"
"1726_209311","20160422","1"
"1726_209311","20160426","1"
"1726_209311","20160427","1"
"1726_209311","20160428","1"
"1726_209311","20160429","1"
"1726_209311","20160502","1"
"1726_209311","20160503","1"
"1726_209311","20160504","1"
"1726_209311","20160505","1"
"1726_209311","20160506","1"
"1726_209311","20160509","1"
"1726_209311","20160510","1"
"1726_209311","20160511","1"
"1726_209311","20160512","1"
"1726_209311","20160513","1"
"1726_209311","20160516","1"
"1726_209311","20160517","1"
"1726_209311","20160518","1"
"1726_209311","20160519","1"
"1726_209311","20160520","1"
"1726_209311","20160523","1"
"1726_209311","20160524","1"
"1726_209311","20160525","1"
"1726_209311","20160526","1"
"1726_209311","20160527","1"
"1726_209311","20160530","1"
"1726_209311","20160531","1"
"1726_209311","20160601","1"
"1726_209311","20160603","1"
"1726_209311","20160606","1"
"1726_209311","20160607","1"
"1726_209311","20160608","1"
"1726_209311","20160609","1"
"1726_209311","20160610","1"
"1726_209311","20160915","1"
"1726_209311","20160916","1"
"1726_209311","20160919","1"
"1726_209311","20160920","1"
"1726_209311","20160921","1"
"1726_209311","20160922","1"
"1726_209311","20160923","1"
"1726_209311","20160926","1"
"1726_209311","20160927","1"
"1726_209311","20160928","1"
"1726_209311","20160929","1"
"1726_209311","20160930","1"
"1726_209311","20161003","1"
"1726_209311","20161004","1"
"1726_209311","20161005","1"
"1726_209311","20161006","1"
"1726_209311","20161007","1"
"1726_209311","20161010","1"
"1726_209311","20161011","1"
"1726_209311","20161012","1"
"1726_209311","20161013","1"
"1726_209311","20161014","1"
"1726_209311","20161017","1"
"1726_209311","20161018","1"
"1726_209311","20161019","1"
"1726_209311","20161020","1"
"1726_209311","20161021","1"
"1726_209311","20161024","1"
"1726_209311","20161025","1"
"1726_209311","20161026","1"
"1726_209311","20161027","1"
"1726_209311","20161028","1"
"1726_209311","20161031","1"
"1726_209311","20161102","1"
"1726_209311","20161103","1"
"1726_209311","20161104","1"
"1726_209311","20161107","1"
"1726_209311","20161108","1"
"1726_209311","20161109","1"
"1726_209311","20161110","1"
"1726_209311","20161111","1"
"1726_209311","20161114","1"
"1726_209311","20161115","1"
"1726_209311","20161116","1"
"1726_209311","20161117","1"
"1726_209311","20161118","1"
"1726_209311","20161121","1"
"1726_209311","20161122","1"
"1726_209311","20161123","1"
"1726_209311","20161124","1"
"1726_209311","20161125","1"
"1726_209311","20161128","1"
"1726_209311","20161129","1"
"1726_209311","20161130","1"
"1726_209311","20161201","1"
"1726_209311","20161202","1"
"1726_209311","20161205","1"
"1726_209311","20161206","1"
"1726_209311","20161207","1"
"1726_209311","20161209","1"
"1726_209311","20161212","1"
"1726_209311","20161213","1"
"1726_209311","20161214","1"
"1726_209311","20161215","1"
"1726_209311","20161216","1"
"1726_209311","20161219","1"
"1726_209311","20161220","1"
"1726_209311","20161221","1"
"1726_209311","20161222","1"
"1726_209311","20161223","1"
"1726_209312","20160409","1"
"1726_209312","20160416","1"
"1726_209312","20160423","1"
"1726_209312","20160430","1"
"1726_209312","20160507","1"
"1726_209312","20160514","1"
"1726_209312","20160521","1"
"1726_209312","20160528","1"
"1726_209312","20160604","1"
"1726_209312","20160611","1"
"1726_209312","20160613","1"
"1726_209312","20160614","1"
"1726_209312","20160615","1"
"1726_209312","20160616","1"
"1726_209312","20160617","1"
"1726_209312","20160618","1"
"1726_209312","20160620","1"
"1726_209312","20160621","1"
"1726_209312","20160622","1"
"1726_209312","20160623","1"
"1726_209312","20160624","1"
"1726_209312","20160625","1"
"1726_209312","20160627","1"
"1726_209312","20160628","1"
"1726_209312","20160629","1"
"1726_209312","20160630","1"
"1726_209312","20160701","1"
"1726_209312","20160704","1"
"1726_209312","20160705","1"
"1726_209312","20160706","1"
"1726_209312","20160707","1"
"1726_209312","20160708","1"
"1726_209312","20160711","1"
"1726_209312","20160712","1"
"1726_209312","20160713","1"
"1726_209312","20160714","1"
"1726_209312","20160715","1"
"1726_209312","20160718","1"
"1726_209312","20160719","1"
"1726_209312","20160720","1"
"1726_209312","20160721","1"
"1726_209312","20160722","1"
"1726_209312","20160725","1"
"1726_209312","20160726","1"
"1726_209312","20160727","1"
"1726_209312","20160728","1"
"1726_209312","20160729","1"
"1726_209312","20160801","1"
"1726_209312","20160802","1"
"1726_209312","20160803","1"
"1726_209312","20160804","1"
"1726_209312","20160805","1"
"1726_209312","20160808","1"
"1726_209312","20160809","1"
"1726_209312","20160810","1"
"1726_209312","20160811","1"
"1726_209312","20160812","1"
"1726_209312","20160816","1"
"1726_209312","20160817","1"
"1726_209312","20160818","1"
"1726_209312","20160819","1"
"1726_209312","20160822","1"
"1726_209312","20160823","1"
"1726_209312","20160824","1"
"1726_209312","20160825","1"
"1726_209312","20160826","1"
"1726_209312","20160829","1"
"1726_209312","20160830","1"
"1726_209312","20160831","1"
"1726_209312","20160901","1"
"1726_209312","20160902","1"
"1726_209312","20160903","1"
"1726_209312","20160905","1"
"1726_209312","20160906","1"
"1726_209312","20160907","1"
"1726_209312","20160908","1"
"1726_209312","20160909","1"
"1726_209312","20160910","1"
"1726_209312","20160912","1"
"1726_209312","20160913","1"
"1726_209312","20160914","1"
"1726_209312","20160917","1"
"1726_209312","20160924","1"
"1726_209312","20161001","1"
"1726_209312","20161008","1"
"1726_209312","20161015","1"
"1726_209312","20161022","1"
"1726_209312","20161029","1"
"1726_209312","20161105","1"
"1726_209312","20161112","1"
"1726_209312","20161119","1"
"1726_209312","20161126","1"
"1726_209312","20161203","1"
"1726_209312","20161210","1"
"1726_209312","20161217","1"
"1726_209312","20161224","1"
"1726_209312","20161227","1"
"1726_209312","20161228","1"
"1726_209312","20161229","1"
"1726_209312","20161230","1"
"1726_209312","20161231","1"
"1726_209313","20160611","1"
"1726_209313","20160613","1"
"1726_209313","20160614","1"
"1726_209313","20160615","1"
"1726_209313","20160616","1"
"1726_209313","20160617","1"
"1726_209313","20160618","1"
"1726_209313","20160620","1"
"1726_209313","20160621","1"
"1726_209313","20160622","1"
"1726_209313","20160623","1"
"1726_209313","20160624","1"
"1726_209313","20160625","1"
"1726_209313","20160627","1"
"1726_209313","20160628","1"
"1726_209313","20160629","1"
"1726_209313","20160630","1"
"1726_209313","20160701","1"
"1726_209313","20160704","1"
"1726_209313","20160705","1"
"1726_209313","20160706","1"
"1726_209313","20160707","1"
"1726_209313","20160708","1"
"1726_209313","20160711","1"
"1726_209313","20160712","1"
"1726_209313","20160713","1"
"1726_209313","20160714","1"
"1726_209313","20160715","1"
"1726_209313","20160718","1"
"1726_209313","20160719","1"
"1726_209313","20160720","1"
"1726_209313","20160721","1"
"1726_209313","20160722","1"
"1726_209313","20160725","1"
"1726_209313","20160726","1"
"1726_209313","20160727","1"
"1726_209313","20160728","1"
"1726_209313","20160729","1"
"1726_209313","20160801","1"
"1726_209313","20160802","1"
"1726_209313","20160803","1"
"1726_209313","20160804","1"
"1726_209313","20160805","1"
"1726_209313","20160808","1"
"1726_209313","20160809","1"
"1726_209313","20160810","1"
"1726_209313","20160811","1"
"1726_209313","20160812","1"
"1726_209313","20160816","1"
"1726_209313","20160817","1"
"1726_209313","20160818","1"
"1726_209313","20160819","1"
"1726_209313","20160822","1"
"1726_209313","20160823","1"
"1726_209313","20160824","1"
"1726_209313","20160825","1"
"1726_209313","20160826","1"
"1726_209313","20160829","1"
"1726_209313","20160830","1"
"1726_209313","20160831","1"
"1726_209313","20160901","1"
"1726_209313","20160902","1"
"1726_209313","20160903","1"
"1726_209313","20160905","1"
"1726_209313","20160906","1"
"1726_209313","20160907","1"
"1726_209313","20160908","1"
"1726_209313","20160909","1"
"1726_209313","20160910","1"
"1726_209313","20160912","1"
"1726_209313","20160913","1"
"1726_209313","20160914","1"
"1726_209313","20161224","1"
"1726_209313","20161227","1"
"1726_209313","20161228","1"
"1726_209313","20161229","1"
"1726_209313","20161230","1"
"1726_209313","20161231","1"
"1726_209314","20160407","1"
"1726_209314","20160408","1"
"1726_209314","20160411","1"
"1726_209314","20160412","1"
"1726_209314","20160413","1"
"1726_209314","20160414","1"
"1726_209314","20160415","1"
"1726_209314","20160418","1"
"1726_209314","20160419","1"
"1726_209314","20160420","1"
"1726_209314","20160421","1"
"1726_209314","20160422","1"
"1726_209314","20160426","1"
"1726_209314","20160427","1"
"1726_209314","20160428","1"
"1726_209314","20160429","1"
"1726_209314","20160502","1"
"1726_209314","20160503","1"
"1726_209314","20160504","1"
"1726_209314","20160505","1"
"1726_209314","20160506","1"
"1726_209314","20160509","1"
"1726_209314","20160510","1"
"1726_209314","20160511","1"
"1726_209314","20160512","1"
"1726_209314","20160513","1"
"1726_209314","20160516","1"
"1726_209314","20160517","1"
"1726_209314","20160518","1"
"1726_209314","20160519","1"
"1726_209314","20160520","1"
"1726_209314","20160523","1"
"1726_209314","20160524","1"
"1726_209314","20160525","1"
"1726_209314","20160526","1"
"1726_209314","20160527","1"
"1726_209314","20160530","1"
"1726_209314","20160531","1"
"1726_209314","20160601","1"
"1726_209314","20160603","1"
"1726_209314","20160606","1"
"1726_209314","20160607","1"
"1726_209314","20160608","1"
"1726_209314","20160609","1"
"1726_209314","20160610","1"
"1726_209314","20160613","1"
"1726_209314","20160614","1"
"1726_209314","20160615","1"
"1726_209314","20160616","1"
"1726_209314","20160617","1"
"1726_209314","20160620","1"
"1726_209314","20160621","1"
"1726_209314","20160622","1"
"1726_209314","20160623","1"
"1726_209314","20160624","1"
"1726_209314","20160627","1"
"1726_209314","20160628","1"
"1726_209314","20160629","1"
"1726_209314","20160630","1"
"1726_209314","20160701","1"
"1726_209314","20160704","1"
"1726_209314","20160705","1"
"1726_209314","20160706","1"
"1726_209314","20160707","1"
"1726_209314","20160708","1"
"1726_209314","20160711","1"
"1726_209314","20160712","1"
"1726_209314","20160713","1"
"1726_209314","20160714","1"
"1726_209314","20160715","1"
"1726_209314","20160718","1"
"1726_209314","20160719","1"
"1726_209314","20160720","1"
"1726_209314","20160721","1"
"1726_209314","20160722","1"
"1726_209314","20160725","1"
"1726_209314","20160726","1"
"1726_209314","20160727","1"
"1726_209314","20160728","1"
"1726_209314","20160729","1"
"1726_209314","20160901","1"
"1726_209314","20160902","1"
"1726_209314","20160905","1"
"1726_209314","20160906","1"
"1726_209314","20160907","1"
"1726_209314","20160908","1"
"1726_209314","20160909","1"
"1726_209314","20160912","1"
"1726_209314","20160913","1"
"1726_209314","20160914","1"
"1726_209314","20160915","1"
"1726_209314","20160916","1"
"1726_209314","20160919","1"
"1726_209314","20160920","1"
"1726_209314","20160921","1"
"1726_209314","20160922","1"
"1726_209314","20160923","1"
"1726_209314","20160926","1"
"1726_209314","20160927","1"
"1726_209314","20160928","1"
"1726_209314","20160929","1"
"1726_209314","20160930","1"
"1726_209314","20161003","1"
"1726_209314","20161004","1"
"1726_209314","20161005","1"
"1726_209314","20161006","1"
"1726_209314","20161007","1"
"1726_209314","20161010","1"
"1726_209314","20161011","1"
"1726_209314","20161012","1"
"1726_209314","20161013","1"
"1726_209314","20161014","1"
"1726_209314","20161017","1"
"1726_209314","20161018","1"
"1726_209314","20161019","1"
"1726_209314","20161020","1"
"1726_209314","20161021","1"
"1726_209314","20161024","1"
"1726_209314","20161025","1"
"1726_209314","20161026","1"
"1726_209314","20161027","1"
"1726_209314","20161028","1"
"1726_209314","20161031","1"
"1726_209314","20161102","1"
"1726_209314","20161103","1"
"1726_209314","20161104","1"
"1726_209314","20161107","1"
"1726_209314","20161108","1"
"1726_209314","20161109","1"
"1726_209314","20161110","1"
"1726_209314","20161111","1"
"1726_209314","20161114","1"
"1726_209314","20161115","1"
"1726_209314","20161116","1"
"1726_209314","20161117","1"
"1726_209314","20161118","1"
"1726_209314","20161121","1"
"1726_209314","20161122","1"
"1726_209314","20161123","1"
"1726_209314","20161124","1"
"1726_209314","20161125","1"
"1726_209314","20161128","1"
"1726_209314","20161129","1"
"1726_209314","20161130","1"
"1726_209314","20161201","1"
"1726_209314","20161202","1"
"1726_209314","20161205","1"
"1726_209314","20161206","1"
"1726_209314","20161207","1"
"1726_209314","20161209","1"
"1726_209314","20161212","1"
"1726_209314","20161213","1"
"1726_209314","20161214","1"
"1726_209314","20161215","1"
"1726_209314","20161216","1"
"1726_209314","20161219","1"
"1726_209314","20161220","1"
"1726_209314","20161221","1"
"1726_209314","20161222","1"
"1726_209314","20161223","1"
"1726_209314","20161227","1"
"1726_209314","20161228","1"
"1726_209314","20161229","1"
"1726_209314","20161230","1"
"1726_209315","20160409","1"
"1726_209315","20160416","1"
"1726_209315","20160423","1"
"1726_209315","20160430","1"
"1726_209315","20160507","1"
"1726_209315","20160514","1"
"1726_209315","20160521","1"
"1726_209315","20160528","1"
"1726_209315","20160604","1"
